studyid,workflowid,groupid,numerator,denominator,metric,score,flag,snapshot_date
AA-AA-000-0000,kri0003,20,5,720,0.00694444444444444,0.376864571749929,0,2017-03-01
AA-AA-000-0000,kri0003,171,5,715,0.00699300699300699,0.388943597509127,0,2017-03-01
AA-AA-000-0000,kri0003,6,5,709,0.00705218617771509,0.403520596486641,0,2017-03-01
AA-AA-000-0000,kri0003,16,9,1536,0.005859375,0.407146086978743,0,2017-03-01
AA-AA-000-0000,kri0003,62,74,22221,0.0033301831600738,0.435992664667978,0,2017-03-01
AA-AA-000-0000,kri0003,65,6,885,0.00677966101694915,0.442489845571725,0,2017-03-01
AA-AA-000-0000,kri0003,174,19,3944,0.00481744421906694,0.477181694555677,0,2017-03-01
AA-AA-000-0000,kri0003,112,10,1691,0.00591366055588409,0.508565334684755,0,2017-03-01
AA-AA-000-0000,kri0003,39,16,3119,0.0051298493106765,0.518238051009664,0,2017-03-01
AA-AA-000-0000,kri0003,107,12,2115,0.00567375886524823,0.552355581586228,0,2017-03-01
AA-AA-000-0000,kri0003,145,1,53,0.0188679245283019,0.632560180343057,0,2017-03-01
AA-AA-000-0000,kri0003,102,10,1578,0.00633713561470215,0.677156313002708,0,2017-03-01
AA-AA-000-0000,kri0003,8,65,17863,0.00363880647147736,0.798837123782912,0,2017-03-01
AA-AA-000-0000,kri0003,54,53,13479,0.00393204243638252,0.912031199759403,0,2017-03-01
AA-AA-000-0000,kri0003,43,84,24166,0.0034759579574609,0.980703819327652,0,2017-03-01
AA-AA-000-0000,kri0003,122,30,6235,0.00481154771451484,1.01949986923004,0,2017-03-01
AA-AA-000-0000,kri0003,9,12,1691,0.00709639266706091,1.13813915341291,0,2017-03-01
AA-AA-000-0000,kri0003,136,13,1843,0.00705371676614216,1.21467367808127,0,2017-03-01
AA-AA-000-0000,kri0003,182,9,1070,0.00841121495327103,1.21895286997245,0,2017-03-01
AA-AA-000-0000,kri0003,84,15,2214,0.00677506775067751,1.27870704352253,0,2017-03-01
AA-AA-000-0000,kri0003,7,34,6801,0.00499926481399794,1.37732264881993,0,2017-03-01
AA-AA-000-0000,kri0003,109,21,3422,0.00613676212741087,1.42604581285361,0,2017-03-01
AA-AA-000-0000,kri0003,3,12,1441,0.00832755031228314,1.5367029357667,0,2017-03-01
AA-AA-000-0000,kri0003,50,34,6531,0.00520594089725923,1.55542542865651,0,2017-03-01
AA-AA-000-0000,kri0003,175,8,723,0.0110650069156293,1.63605021891448,0,2017-03-01
AA-AA-000-0000,kri0003,165,6,441,0.0136054421768707,1.64972745993149,0,2017-03-01
AA-AA-000-0000,kri0003,172,86,22101,0.00389122664132845,1.84562175030717,0,2017-03-01
AA-AA-000-0000,kri0003,96,18,2307,0.00780234070221066,1.95073586661271,0,2017-03-01
AA-AA-000-0000,kri0003,26,27,4250,0.00635294117647059,1.95564713565035,0,2017-03-01
AA-AA-000-0000,kri0003,73,21,2873,0.00730943264879917,2.00474447583361,0,2017-03-01
AA-AA-000-0000,kri0003,185,15,1695,0.00884955752212389,2.01241581373367,0,2017-03-01
AA-AA-000-0000,kri0003,189,89,22600,0.00393805309734513,2.01783932430194,0,2017-03-01
AA-AA-000-0000,kri0003,184,25,3704,0.00674946004319654,2.03902687014295,0,2017-03-01
AA-AA-000-0000,kri0003,55,9,697,0.0129124820659971,2.09002619876895,0,2017-03-01
AA-AA-000-0000,kri0003,116,16,1821,0.00878638110928062,2.09724462606819,0,2017-03-01
AA-AA-000-0000,kri0003,45,10,797,0.0125470514429109,2.19129386989555,0,2017-03-01
AA-AA-000-0000,kri0003,119,15,1570,0.00955414012738853,2.21395406614925,0,2017-03-01
AA-AA-000-0000,kri0003,153,26,3637,0.00714874896893044,2.3176238551608,0,2017-03-01
AA-AA-000-0000,kri0003,179,25,3387,0.00738116327133156,2.35472670861405,0,2017-03-01
AA-AA-000-0000,kri0003,31,11,858,0.0128205128205128,2.38807279840265,0,2017-03-01
AA-AA-000-0000,kri0003,40,16,1604,0.00997506234413965,2.43931830263965,0,2017-03-01
AA-AA-000-0000,kri0003,63,42,7145,0.00587823652904129,2.52511206100262,0,2017-03-01
AA-AA-000-0000,kri0003,14,11,770,0.0142857142857143,2.61389969348393,0,2017-03-01
AA-AA-000-0000,kri0003,104,43,6910,0.00622286541244573,2.84518149664295,0,2017-03-01
AA-AA-000-0000,kri0003,183,18,1666,0.0108043217286915,2.88049520903433,0,2017-03-01
AA-AA-000-0000,kri0003,158,12,744,0.0161290322580645,3.02723437598855,0,2017-03-01
AA-AA-000-0000,kri0003,15,31,3720,0.00833333333333333,3.26184975725922,0,2017-03-01
AA-AA-000-0000,kri0003,35,28,3129,0.00894854586129754,3.27286746590072,0,2017-03-01
AA-AA-000-0000,kri0003,36,14,883,0.0158550396375991,3.30661658668688,0,2017-03-01
AA-AA-000-0000,kri0003,140,171,47253,0.00361881785283474,3.36684106440824,0,2017-03-01
AA-AA-000-0000,kri0003,135,33,3890,0.00848329048843188,3.4858385541225,0,2017-03-01
AA-AA-000-0000,kri0003,53,24,2217,0.0108254397834912,3.52904147530054,0,2017-03-01
AA-AA-000-0000,kri0003,34,47,6842,0.00686933645133002,3.53908839991926,0,2017-03-01
AA-AA-000-0000,kri0003,101,25,2358,0.0106022052586938,3.56366034353665,0,2017-03-01
AA-AA-000-0000,kri0003,11,44,6074,0.00724399078037537,3.59994783414374,0,2017-03-01
AA-AA-000-0000,kri0003,134,37,3943,0.00938371798123256,4.19162765483142,0,2017-03-01
AA-AA-000-0000,kri0003,25,26,2034,0.0127826941986234,4.25702404851676,0,2017-03-01
AA-AA-000-0000,kri0003,67,57,7627,0.00747344958699358,4.54172800780581,0,2017-03-01
AA-AA-000-0000,kri0004,173,47,19951,0.00235577164051927,9.46712761525812,2,2017-03-01
AA-AA-000-0000,kri0004,118,0,13401,0,-3.38674909021929,0,2017-03-01
AA-AA-000-0000,kri0004,94,1,21077,4.74450823172178e-05,-3.20156378772659,0,2017-03-01
AA-AA-000-0000,kri0004,149,0,7453,0,-2.67953057339324,0,2017-03-01
AA-AA-000-0000,kri0004,4,0,6566,0,-2.5473546280515,0,2017-03-01
AA-AA-000-0000,kri0004,113,0,6174,0,-2.4855156125654,0,2017-03-01
AA-AA-000-0000,kri0004,59,0,6053,0,-2.46595302278456,0,2017-03-01
AA-AA-000-0000,kri0004,131,0,5246,0,-2.32903579658656,0,2017-03-01
AA-AA-000-0000,kri0004,164,0,5193,0,-2.31961339041591,0,2017-03-01
AA-AA-000-0000,kri0004,83,0,4736,0,-2.2358572041374,0,2017-03-01
AA-AA-000-0000,kri0004,29,0,4702,0,-2.22943527700368,0,2017-03-01
AA-AA-000-0000,kri0004,170,3,21878,0.000137124051558643,-2.17441339070993,0,2017-03-01
AA-AA-000-0000,kri0004,167,1,10875,9.19540229885057e-05,-2.13274208364705,0,2017-03-01
AA-AA-000-0000,kri0004,139,7,41896,0.000167080389535994,-2.1324786357582,0,2017-03-01
AA-AA-000-0000,kri0004,23,0,4161,0,-2.12325513059298,0,2017-03-01
AA-AA-000-0000,kri0004,86,2,15968,0.000125250501002004,-2.10221816315865,0,2017-03-01
AA-AA-000-0000,kri0004,121,0,3957,0,-2.08106905544706,0,2017-03-01
AA-AA-000-0000,kri0004,147,0,3883,0,-2.06544389575566,0,2017-03-01
AA-AA-000-0000,kri0004,22,0,3570,0,-1.99729453325554,0,2017-03-01
AA-AA-000-0000,kri0004,85,1,9732,0.00010275380189067,-1.97539725780468,0,2017-03-01
AA-AA-000-0000,kri0004,109,0,3422,0,-1.96381750531562,0,2017-03-01
AA-AA-000-0000,kri0004,27,0,3167,0,-1.90403313202825,0,2017-03-01
AA-AA-000-0000,kri0004,69,1,9175,0.000108991825613079,-1.89417723748024,0,2017-03-01
AA-AA-000-0000,kri0004,58,2,13679,0.000146209518239637,-1.83855852843684,0,2017-03-01
AA-AA-000-0000,kri0004,106,0,2881,0,-1.83343087617232,0,2017-03-01
AA-AA-000-0000,kri0004,64,0,2833,0,-1.82117441743869,0,2017-03-01
AA-AA-000-0000,kri0004,8,3,17863,0.000167944914068186,-1.77873882159673,0,2017-03-01
AA-AA-000-0000,kri0004,47,0,2658,0,-1.77540089251294,0,2017-03-01
AA-AA-000-0000,kri0004,151,0,2480,0,-1.72694506565246,0,2017-03-01
AA-AA-000-0000,kri0004,60,0,2431,0,-1.71324144936108,0,2017-03-01
AA-AA-000-0000,kri0004,120,0,2406,0,-1.70618582448389,0,2017-03-01
AA-AA-000-0000,kri0004,51,1,7886,0.000126806999746386,-1.69250795431345,0,2017-03-01
AA-AA-000-0000,kri0004,96,0,2307,0,-1.67780431511681,0,2017-03-01
AA-AA-000-0000,kri0004,144,0,2231,0,-1.65551610268636,0,2017-03-01
AA-AA-000-0000,kri0004,53,0,2217,0,-1.6513608500154,0,2017-03-01
AA-AA-000-0000,kri0004,166,2,12023,0.000166347833319471,-1.62816624882114,0,2017-03-01
AA-AA-000-0000,kri0004,107,0,2115,0,-1.62059972558753,0,2017-03-01
AA-AA-000-0000,kri0004,32,0,2110,0,-1.61906913505619,0,2017-03-01
AA-AA-000-0000,kri0004,92,1,6988,0.000143102461362335,-1.53834609257854,0,2017-03-01
AA-AA-000-0000,kri0004,136,0,1843,0,-1.5339395078066,0,2017-03-01
AA-AA-000-0000,kri0004,112,0,1691,0,-1.48212423548066,0,2017-03-01
AA-AA-000-0000,kri0004,183,0,1666,0,-1.47333733570798,0,2017-03-01
AA-AA-000-0000,kri0004,91,2,10891,0.000183637866127996,-1.47249043390094,0,2017-03-01
AA-AA-000-0000,kri0004,150,0,1647,0,-1.46660617294114,0,2017-03-01
AA-AA-000-0000,kri0004,40,0,1604,0,-1.45119825716612,0,2017-03-01
AA-AA-000-0000,kri0004,130,0,1588,0,-1.44540178666765,0,2017-03-01
AA-AA-000-0000,kri0004,102,0,1578,0,-1.44176115671533,0,2017-03-01
AA-AA-000-0000,kri0004,119,0,1570,0,-1.43883866076938,0,2017-03-01
AA-AA-000-0000,kri0004,168,0,1528,0,-1.42334682233082,0,2017-03-01
AA-AA-000-0000,kri0004,178,0,1511,0,-1.41700361517819,0,2017-03-01
AA-AA-000-0000,kri0004,41,0,1507,0,-1.4155048723122,0,2017-03-01
AA-AA-000-0000,kri0004,146,1,6195,0.000161420500403551,-1.39050753839478,0,2017-03-01
AA-AA-000-0000,kri0004,18,0,1430,0,-1.38617541951795,0,2017-03-01
AA-AA-000-0000,kri0004,82,0,1422,0,-1.38307430015211,0,2017-03-01
AA-AA-000-0000,kri0004,98,0,1420,0,-1.38229738349436,0,2017-03-01
AA-AA-000-0000,kri0004,148,0,1411,0,-1.37879309826462,0,2017-03-01
AA-AA-000-0000,kri0004,124,0,1352,0,-1.35548088033558,0,2017-03-01
AA-AA-000-0000,kri0004,62,5,22221,0.000225012375680662,-1.32920257476574,0,2017-03-01
AA-AA-000-0000,kri0004,52,0,1205,0,-1.29460240166198,0,2017-03-01
AA-AA-000-0000,kri0004,152,1,5572,0.000179468772433597,-1.26495505168497,0,2017-03-01
AA-AA-000-0000,kri0004,155,1,5512,0.000181422351233672,-1.25236140029215,0,2017-03-01
AA-AA-000-0000,kri0004,77,3,13320,0.000225225225225225,-1.2473313532651,0,2017-03-01
AA-AA-000-0000,kri0004,182,0,1070,0,-1.23462545139026,0,2017-03-01
AA-AA-000-0000,kri0004,10,3,12942,0.000231803430690774,-1.19764965271362,0,2017-03-01
AA-AA-000-0000,kri0004,137,1,5203,0.000192196809532962,-1.18595855560268,0,2017-03-01
AA-AA-000-0000,kri0004,13,1,5129,0.000194969779684149,-1.16965322650215,0,2017-03-01
AA-AA-000-0000,kri0004,65,0,885,0,-1.14451931328251,0,2017-03-01
AA-AA-000-0000,kri0004,36,0,883,0,-1.14348602890273,0,2017-03-01
AA-AA-000-0000,kri0004,138,1,4913,0.000203541624262162,-1.12110708361371,0,2017-03-01
AA-AA-000-0000,kri0004,38,0,798,0,-1.09820121013284,0,2017-03-01
AA-AA-000-0000,kri0004,66,0,796,0,-1.09710156834164,0,2017-03-01
AA-AA-000-0000,kri0004,87,0,788,0,-1.09268632236942,0,2017-03-01
AA-AA-000-0000,kri0004,180,0,780,0,-1.08824406374533,0,2017-03-01
AA-AA-000-0000,kri0004,46,0,738,0,-1.06446087127412,0,2017-03-01
AA-AA-000-0000,kri0004,171,0,715,0,-1.05109087430853,0,2017-03-01
AA-AA-000-0000,kri0004,132,0,713,0,-1.04991612698049,0,2017-03-01
AA-AA-000-0000,kri0004,33,0,713,0,-1.04991612698049,0,2017-03-01
AA-AA-000-0000,kri0004,6,0,709,0,-1.04756067928789,0,2017-03-01
AA-AA-000-0000,kri0004,123,0,705,0,-1.04519723435505,0,2017-03-01
AA-AA-000-0000,kri0004,42,0,702,0,-1.04341935873785,0,2017-03-01
AA-AA-000-0000,kri0004,55,0,697,0,-1.0404460606508,0,2017-03-01
AA-AA-000-0000,kri0004,71,2,7865,0.000254291163382073,-0.991595389229294,0,2017-03-01
AA-AA-000-0000,kri0004,48,0,595,0,-0.976757323765037,0,2017-03-01
AA-AA-000-0000,kri0004,154,0,475,0,-0.89275727485098,0,2017-03-01
AA-AA-000-0000,kri0004,134,1,3943,0.000253613999492772,-0.882630743905018,0,2017-03-01
AA-AA-000-0000,kri0004,187,1,3910,0.000255754475703325,-0.873827777130453,0,2017-03-01
AA-AA-000-0000,kri0004,177,1,3792,0.000263713080168776,-0.841917453888295,0,2017-03-01
AA-AA-000-0000,kri0004,76,3,9790,0.000306435137895812,-0.736885320117258,0,2017-03-01
AA-AA-000-0000,kri0004,141,3,9602,0.000312434909393876,-0.706224004135629,0,2017-03-01
AA-AA-000-0000,kri0004,128,1,3213,0.000311235605353252,-0.674310248359647,0,2017-03-01
AA-AA-000-0000,kri0004,11,2,6074,0.00032927230819888,-0.641289760423712,0,2017-03-01
AA-AA-000-0000,kri0004,133,1,3090,0.000323624595469256,-0.6359971814051,0,2017-03-01
AA-AA-000-0000,kri0004,97,1,2999,0.000333444481493831,-0.606950001930865,0,2017-03-01
AA-AA-000-0000,kri0004,190,2,5226,0.000382701875239189,-0.449033739254896,0,2017-03-01
AA-AA-000-0000,kri0004,163,1,2387,0.000418935902806871,-0.393209650565661,0,2017-03-01
AA-AA-000-0000,kri0004,81,1,2292,0.00043630017452007,-0.356610257155005,0,2017-03-01
AA-AA-000-0000,kri0004,19,1,2209,0.000452693526482571,-0.323730080604135,0,2017-03-01
AA-AA-000-0000,kri0004,160,2,4694,0.000426075841499787,-0.316635139993483,0,2017-03-01
AA-AA-000-0000,kri0004,181,1,2183,0.000458085203847916,-0.313247486077395,0,2017-03-01
AA-AA-000-0000,kri0004,140,15,47253,0.000317440162529363,-0.17455268321731,0,2017-03-01
AA-AA-000-0000,kri0004,115,1,1757,0.000569151963574274,-0.127008756352246,0,2017-03-01
AA-AA-000-0000,kri0004,174,2,3944,0.00050709939148073,-0.110080229699509,0,2017-03-01
AA-AA-000-0000,kri0004,185,1,1695,0.000589970501474926,-0.0972428011544941,0,2017-03-01
AA-AA-000-0000,kri0004,127,2,3779,0.000529240539825351,-0.0608474174327631,0,2017-03-01
AA-AA-000-0000,kri0004,15,2,3720,0.000537634408602151,-0.04286124060459,0,2017-03-01
AA-AA-000-0000,kri0004,16,1,1536,0.000651041666666667,-0.0170928407703894,0,2017-03-01
AA-AA-000-0000,kri0004,129,1,1493,0.000669792364367046,0.00562157945936502,0,2017-03-01
AA-AA-000-0000,kri0004,100,1,1425,0.000701754385964912,0.0425431179660606,0,2017-03-01
AA-AA-000-0000,kri0004,188,1,1416,0.000706214689265537,0.0475262650255229,0,2017-03-01
AA-AA-000-0000,kri0004,30,3,5749,0.000521829883457993,0.0478347261971976,0,2017-03-01
AA-AA-000-0000,kri0004,57,1,1413,0.000707714083510262,0.0491924932063879,0,2017-03-01
AA-AA-000-0000,kri0004,179,2,3387,0.000590493061706525,0.062778928630703,0,2017-03-01
AA-AA-000-0000,kri0004,35,2,3129,0.000639181847235539,0.150012720550299,0,2017-03-01
AA-AA-000-0000,kri0004,39,2,3119,0.000641231163834562,0.153499113785082,0,2017-03-01
AA-AA-000-0000,kri0004,67,4,7627,0.00052445260259604,0.176819395440306,0,2017-03-01
AA-AA-000-0000,kri0004,89,2,2960,0.000675675675675676,0.210076364873995,0,2017-03-01
AA-AA-000-0000,kri0004,43,10,24166,0.000413804518745345,0.265698004847435,0,2017-03-01
AA-AA-000-0000,kri0004,50,4,6531,0.000612463634971674,0.412514635699003,0,2017-03-01
AA-AA-000-0000,kri0004,161,2,2413,0.000828843762950684,0.423847273633717,0,2017-03-01
AA-AA-000-0000,kri0004,61,7,13980,0.00050071530758226,0.426228552969413,0,2017-03-01
AA-AA-000-0000,kri0004,189,10,22600,0.000442477876106195,0.428721752114879,0,2017-03-01
AA-AA-000-0000,kri0004,143,9,19488,0.000461822660098522,0.443700246325022,0,2017-03-01
AA-AA-000-0000,kri0004,101,2,2358,0.000848176420695505,0.447281112769705,0,2017-03-01
AA-AA-000-0000,kri0004,45,1,797,0.00125470514429109,0.467377199957171,0,2017-03-01
AA-AA-000-0000,kri0004,126,1,792,0.00126262626262626,0.471648376360133,0,2017-03-01
AA-AA-000-0000,kri0004,172,10,22101,0.000452468214107959,0.482421292155319,0,2017-03-01
AA-AA-000-0000,kri0004,14,1,770,0.0012987012987013,0.490687770225345,0,2017-03-01
AA-AA-000-0000,kri0004,54,7,13479,0.00051932635952222,0.498897084721715,0,2017-03-01
AA-AA-000-0000,kri0004,84,2,2214,0.000903342366757001,0.51063723827078,0,2017-03-01
AA-AA-000-0000,kri0004,12,1,723,0.00138312586445367,0.532787800552534,0,2017-03-01
AA-AA-000-0000,kri0004,175,1,723,0.00138312586445367,0.532787800552534,0,2017-03-01
AA-AA-000-0000,kri0004,70,2,2146,0.000931966449207829,0.541635862713503,0,2017-03-01
AA-AA-000-0000,kri0004,25,2,2034,0.000983284169124877,0.594343588309658,0,2017-03-01
AA-AA-000-0000,kri0004,184,3,3704,0.000809935205183585,0.617092798516052,0,2017-03-01
AA-AA-000-0000,kri0004,153,3,3637,0.000824855650261204,0.639381930467429,0,2017-03-01
AA-AA-000-0000,kri0004,116,2,1821,0.00109829763866008,0.700952178616416,0,2017-03-01
AA-AA-000-0000,kri0004,9,2,1691,0.00118273211117682,0.77075214571412,0,2017-03-01
AA-AA-000-0000,kri0004,103,3,3256,0.000921375921375921,0.772368552631265,0,2017-03-01
AA-AA-000-0000,kri0004,165,1,441,0.00226757369614512,0.842486601630357,0,2017-03-01
AA-AA-000-0000,kri0004,142,3,2831,0.00105969622041681,0.935397096962938,0,2017-03-01
AA-AA-000-0000,kri0004,17,7,9809,0.000713630339484147,1.10406664077755,0,2017-03-01
AA-AA-000-0000,kri0004,135,4,3890,0.00102827763496144,1.13609104862499,0,2017-03-01
AA-AA-000-0000,kri0004,157,5,5594,0.000893814801573114,1.14620131305687,0,2017-03-01
AA-AA-000-0000,kri0004,28,3,2286,0.00131233595800525,1.17434307606156,0,2017-03-01
AA-AA-000-0000,kri0004,105,3,2285,0.0013129102844639,1.1748198427183,0,2017-03-01
AA-AA-000-0000,kri0004,5,15,29794,0.00050345707189367,1.18890607682976,0,2017-03-01
AA-AA-000-0000,kri0004,63,6,7145,0.000839748075577327,1.22874796010249,0,2017-03-01
AA-AA-000-0000,kri0004,31,2,858,0.00233100233100233,1.35726578814295,0,2017-03-01
AA-AA-000-0000,kri0004,122,6,6235,0.000962309542902967,1.44901030875507,0,2017-03-01
AA-AA-000-0000,kri0004,56,11,16681,0.000659432887716564,1.46419734394523,0,2017-03-01
AA-AA-000-0000,kri0004,72,2,744,0.00268817204301075,1.4696922758992,0,2017-03-01
AA-AA-000-0000,kri0004,156,6,6131,0.000978633175664655,1.4757136360871,0,2017-03-01
AA-AA-000-0000,kri0004,49,4,2884,0.0013869625520111,1.51463644868732,0,2017-03-01
AA-AA-000-0000,kri0004,111,3,1633,0.00183710961420698,1.52720778954558,0,2017-03-01
AA-AA-000-0000,kri0004,44,4,2737,0.00146145414687614,1.57818212002334,0,2017-03-01
AA-AA-000-0000,kri0004,159,2,629,0.00317965023847377,1.59786572826423,0,2017-03-01
AA-AA-000-0000,kri0004,3,3,1441,0.00208188757807078,1.65182920534476,0,2017-03-01
AA-AA-000-0000,kri0004,162,3,1430,0.0020979020979021,1.65935457700605,0,2017-03-01
AA-AA-000-0000,kri0004,104,7,6910,0.00101302460202605,1.71857294843885,0,2017-03-01
AA-AA-000-0000,kri0004,176,5,3536,0.00141402714932127,1.79588657975848,0,2017-03-01
AA-AA-000-0000,kri0004,145,1,53,0.0188679245283019,1.86559194478367,0,2017-03-01
AA-AA-000-0000,kri0004,73,5,2873,0.00174034110685694,2.06840199591305,0,2017-03-01
AA-AA-000-0000,kri0004,68,5,2852,0.0017531556802244,2.07780505840481,0,2017-03-01
AA-AA-000-0000,kri0004,158,3,744,0.00403225806451613,2.25888703069828,0,2017-03-01
AA-AA-000-0000,kri0004,80,7,4575,0.00153005464480874,2.38050834868556,0,2017-03-01
AA-AA-000-0000,kri0004,34,10,6842,0.00146156094709149,2.92588452565244,0,2017-03-01
AA-AA-000-0000,kri0004,26,8,4250,0.00188235294117647,2.92945055519281,0,2017-03-01
AA-AA-000-0000,kri0004,20,4,720,0.00555555555555556,2.98407758510472,0,2017-03-01
AA-AA-000-0000,kri0004,114,10,4976,0.0020096463022508,3.48433284686725,0,2017-03-01
AA-AA-000-0000,kri0004,75,12,6387,0.00187881634570221,3.77725671049978,0,2017-03-01
AA-AA-000-0000,kri0004,7,13,6801,0.00191148360535215,4.00392457974958,0,2017-03-01
AA-AA-000-0000,kri0004,186,11,3396,0.00323910482921084,4.50276574020886,0,2017-03-01
AA-AA-000-0000,kri0001,150,35,1591,0.0219987429289755,7.08354073401664,2,2017-06-01
AA-AA-000-0000,kri0001,91,112,10775,0.0103944315545244,7.71641411758082,2,2017-06-01
AA-AA-000-0000,kri0001,83,83,4471,0.0185640796242451,10.1744367535804,2,2017-06-01
AA-AA-000-0000,kri0001,43,345,23066,0.0149570796843839,18.9618541459122,2,2017-06-01
AA-AA-000-0000,kri0001,85,1,10099,9.90197049212793e-05,-9.06655070170503,-2,2017-06-01
AA-AA-000-0000,kri0001,10,7,12347,0.000566939337490889,-8.26165019116587,-2,2017-06-01
AA-AA-000-0000,kri0001,143,21,18689,0.00112365562630424,-8.10768681770725,-2,2017-06-01
AA-AA-000-0000,kri0001,173,26,18965,0.00137094648035856,-7.39879418335053,-2,2017-06-01
AA-AA-000-0000,kri0001,172,35,21638,0.0016175247250208,-7.08157456570079,-2,2017-06-01
AA-AA-000-0000,kri0001,154,16,407,0.0393120393120393,6.05058731538842,1,2017-06-01
AA-AA-000-0000,kri0001,86,124,15047,0.0082408453512328,6.19160364783035,1,2017-06-01
AA-AA-000-0000,kri0001,25,36,1915,0.018798955613577,6.59545142655604,1,2017-06-01
AA-AA-000-0000,kri0001,54,14,12817,0.00109229929000546,-6.90521803519676,-1,2017-06-01
AA-AA-000-0000,kri0001,156,3,5893,0.000509078567792296,-5.97078187550415,-1,2017-06-01
AA-AA-000-0000,kri0001,127,0,3586,0,-5.84789717344051,-1,2017-06-01
AA-AA-000-0000,kri0001,155,6,6569,0.000913381032120566,-5.42554404563866,-1,2017-06-01
AA-AA-000-0000,kri0001,141,13,9390,0.00138445154419595,-5.35565609402971,-1,2017-06-01
AA-AA-000-0000,kri0001,140,124,45321,0.00273603848105735,-5.28037350386012,-1,2017-06-01
AA-AA-000-0000,kri0001,77,23,12743,0.00180491250098093,-5.16319177167327,-1,2017-06-01
AA-AA-000-0000,kri0001,176,1,3344,0.000299043062200957,-4.94443243558334,0,2017-06-01
AA-AA-000-0000,kri0001,81,0,2129,0,-4.55993248086425,0,2017-06-01
AA-AA-000-0000,kri0001,144,0,2108,0,-4.53841590454525,0,2017-06-01
AA-AA-000-0000,kri0001,167,21,10471,0.00200553910801261,-4.33191014579616,0,2017-06-01
AA-AA-000-0000,kri0001,67,12,7214,0.00166343221513723,-4.25737813075643,0,2017-06-01
AA-AA-000-0000,kri0001,92,11,6653,0.00165338944836916,-4.12298915087925,0,2017-06-01
AA-AA-000-0000,kri0001,113,9,5894,0.00152697658635901,-4.10586851988795,0,2017-06-01
AA-AA-000-0000,kri0001,114,6,4678,0.00128259940145361,-4.05729173069661,0,2017-06-01
AA-AA-000-0000,kri0001,152,8,5385,0.00148560817084494,-4.00590152239224,0,2017-06-01
AA-AA-000-0000,kri0001,187,4,3719,0.00107555794568432,-3.93795063525047,0,2017-06-01
AA-AA-000-0000,kri0001,18,0,1350,0,-3.66910271615249,0,2017-06-01
AA-AA-000-0000,kri0001,149,15,7178,0.00208971858456395,-3.53816351740903,0,2017-06-01
AA-AA-000-0000,kri0001,29,7,4346,0.00161067648412333,-3.46576088632842,0,2017-06-01
AA-AA-000-0000,kri0001,73,3,2687,0.00111648678823967,-3.3429039406618,0,2017-06-01
AA-AA-000-0000,kri0001,51,17,7513,0.00226274457606815,-3.32740816815805,0,2017-06-01
AA-AA-000-0000,kri0001,34,14,6550,0.00213740458015267,-3.3273914743682,0,2017-06-01
AA-AA-000-0000,kri0001,30,11,5558,0.00197912918315941,-3.32388891948639,0,2017-06-01
AA-AA-000-0000,kri0001,35,6,3738,0.00160513643659711,-3.24613346402567,0,2017-06-01
AA-AA-000-0000,kri0001,26,9,4660,0.001931330472103,-3.13986279695831,0,2017-06-01
AA-AA-000-0000,kri0001,177,6,3614,0.00166021029330382,-3.12993804669074,0,2017-06-01
AA-AA-000-0000,kri0001,23,7,3948,0.00177304964539007,-3.11393550872686,0,2017-06-01
AA-AA-000-0000,kri0001,63,16,6840,0.00233918128654971,-3.08011447126516,0,2017-06-01
AA-AA-000-0000,kri0001,32,2,2013,0.000993541977148534,-3.0546784003174,0,2017-06-01
AA-AA-000-0000,kri0001,153,6,3516,0.00170648464163823,-3.03631899476341,0,2017-06-01
AA-AA-000-0000,kri0001,50,14,6044,0.00231634679020516,-2.95497662085167,0,2017-06-01
